2023-11-06 18:21:47.981133,13.1,0.4799504264624169,69.8
2023-11-06 18:21:52.148757,8.0,0.4778490245341119,69.8
2023-11-06 18:21:56.549403,2.9,0.48146539064328797,69.8
2023-11-06 18:22:01.139351,5.8,0.4797060774009861,69.8
2023-11-06 18:22:05.411684,4.9,0.4802925151484201,69.8
2023-11-06 18:22:10.142094,2.1,0.4812699113941434,69.8
2023-11-06 18:22:14.647585,9.5,0.48102556233271254,69.8
2023-11-06 18:22:18.957159,28.8,0.47951059815184144,69.8
2023-11-06 18:22:23.180540,13.1,0.47760467547268104,69.8
2023-11-06 18:22:27.389990,10.0,0.48039025477299235,69.8
2023-11-06 18:22:31.513353,7.5,0.4804391245852786,69.8
2023-11-06 18:22:35.909260,4.8,0.47882642077983517,69.8
2023-11-06 18:22:39.940022,24.6,0.47965720758869995,69.8
2023-11-06 18:22:44.245925,4.5,0.4788752905921213,69.8
2023-11-06 18:22:47.933984,21.0,0.481758609517005,69.8
2023-11-06 18:22:52.289804,7.8,0.48073234345899557,69.8
2023-11-06 18:22:56.454984,6.1,0.4787286811552628,69.8
2023-11-06 18:23:00.737021,7.7,0.4789241604044075,69.8
2023-11-06 18:23:04.474097,21.8,0.4833713133224484,69.8
2023-11-06 18:23:08.748862,10.2,0.4685148903874546,69.8
2023-11-06 18:23:13.796935,15.4,0.4804391245852786,69.8
2023-11-06 18:23:18.137368,7.0,0.4794617283395553,69.8
2023-11-06 18:23:23.096041,8.8,0.47985268683784454,69.8
2023-11-06 18:23:27.899896,3.9,0.48053686420985087,69.8
2023-11-06 18:23:32.122672,2.0,0.48039025477299235,69.8
2023-11-06 18:23:36.140638,12.1,0.48004816608698925,69.8
2023-11-06 18:23:40.530116,19.3,0.47951059815184144,69.8
2023-11-06 18:23:44.181374,13.2,0.4799504264624169,69.8
2023-11-06 18:23:48.486208,5.4,0.48039025477299235,69.8
2023-11-06 18:23:53.032048,4.0,0.479363988714983,69.8
2023-11-06 18:23:57.784196,12.9,0.4801459057115615,69.8
2023-11-06 18:24:01.817339,3.7,0.4788752905921213,69.8
2023-11-06 18:24:06.249170,1.2,0.4818563491415773,69.8
2023-11-06 18:24:10.252549,4.8,0.4777512849095395,69.8
2023-11-06 18:24:14.525576,24.2,0.48146539064328797,69.8
2023-11-06 18:24:18.740654,5.4,0.4783865924692597,69.8
2023-11-06 18:24:22.941651,3.1,0.48136765101871565,69.8
2023-11-06 18:24:26.935581,6.3,0.48019477552384776,69.8
2023-11-06 18:24:31.402389,2.9,0.479363988714983,69.8
2023-11-06 18:24:35.983763,13.1,0.48102556233271254,69.8
2023-11-06 18:24:39.826439,10.4,0.48058573402213706,69.8
2023-11-06 18:24:43.857921,14.5,0.477897894346398,69.8
2023-11-06 18:24:47.872590,4.3,0.47985268683784454,69.8
2023-11-06 18:24:52.196162,0.4,0.4829803548241591,69.8
2023-11-06 18:24:56.490832,23.3,0.4796083377764137,69.8
2023-11-06 18:25:00.416722,22.9,0.47867981134297666,69.8
2023-11-06 18:25:05.027565,47.3,0.4664623582714357,69.8
2023-11-06 18:25:09.830348,46.1,0.47965720758869995,69.8
2023-11-06 18:25:14.186010,16.5,0.47951059815184144,69.8
2023-11-06 18:25:17.938334,21.5,0.4783865924692597,70.1
2023-11-06 18:25:22.108130,56.5,0.4806346038344232,70.1
2023-11-06 18:25:25.938147,31.8,0.48190521895386346,70.1
2023-11-06 18:25:29.851633,6.4,0.4802925151484201,70.1
2023-11-06 18:25:33.748584,13.1,0.4799504264624169,70.1
2023-11-06 18:25:37.505091,6.8,0.4798038170255584,70.1
2023-11-06 18:25:41.889439,6.0,0.4802925151484201,70.1
2023-11-06 18:25:46.235722,19.0,0.47951059815184144,70.1
2023-11-06 18:25:49.999380,4.2,0.4812699113941434,70.1
2023-11-06 18:25:53.803991,8.7,0.4797549472132723,70.1
2023-11-06 18:25:57.644416,17.7,0.48083008308356784,70.1
2023-11-06 18:26:01.444571,28.4,0.47907076984126595,70.1
2023-11-06 18:26:05.328757,15.5,0.47882642077983517,70.1
2023-11-06 18:26:09.238281,7.2,0.4817097397047188,70.1
2023-11-06 18:26:13.181550,2.9,0.47921737927812447,70.1
2023-11-06 18:26:17.276552,4.1,0.4797060774009861,70.1
2023-11-06 18:26:21.399665,21.1,0.47902190002897976,70.1
2023-11-06 18:26:25.886883,3.3,0.4802436453361339,70.1
2023-11-06 18:26:29.816089,8.4,0.4796083377764137,70.1
2023-11-06 18:26:33.577771,2.1,0.4799015566501308,70.1
2023-11-06 18:26:37.902770,5.8,0.4789241604044075,70.1
2023-11-06 18:35:38.050010,1.2,0.4815142604555742,69.9
2023-11-06 18:35:42.406928,1.3,0.47897303021669363,69.9
2023-11-06 18:35:46.414061,4.2,0.4787775509675489,69.9
2023-11-06 18:35:50.978803,1.0,0.47882642077983517,69.9
2023-11-06 18:35:55.369040,1.2,0.481172171769571,69.9
2023-11-06 18:35:59.508779,1.8,0.4774091962235364,69.9
2023-11-06 18:36:03.366081,7.5,0.47867981134297666,69.9
2023-11-06 18:36:07.239135,9.3,0.47882642077983517,69.9
2023-11-06 18:36:11.131783,14.2,0.4797060774009861,69.9
2023-11-06 18:36:15.119949,11.1,0.47916850946583833,69.9
2023-11-06 18:36:19.201368,3.5,0.4796083377764137,69.9
2023-11-06 18:36:23.462810,3.1,0.48136765101871565,69.9
2023-11-06 18:36:27.321411,7.7,0.48004816608698925,69.9
2023-11-06 18:36:31.868097,2.9,0.47999929627470306,69.9
2023-11-06 18:36:36.305850,4.7,0.47814224340782885,69.9
2023-11-06 18:36:40.168285,2.1,0.47853320190611814,69.9
2023-11-06 18:36:44.332739,1.7,0.4788752905921213,69.9
